5000 100000
3 1035 674
3 1103 81
3 1213 109
3 1306 83
3 1355 956
3 1379 359
3 1396 75
3 1639 236
3 1727 724
3 1962 69
3 2010 922
3 2057 61
3 2104 833
3 2215 225
3 2243 9
3 2445 97
3 2483 779
3 2505 408
3 2554 274
3 2713 804
3 2885 58
3 3121 835
3 3162 316
3 3376 823
3 3386 114
3 3463 793
3 3695 459
3 3904 468
3 3961 807
3 3976 121
3 4082 123
3 4380 237
3 4431 709
3 4563 494
4 21 1
4 106 318
4 186 6
4 257 578
4 276 281
4 879 5
4 905 5
4 910 311
4 1548 887
4 1696 365
4 1833 845
4 2054 928
4 2075 135
4 2081 3
4 2272 681
4 2375 981
4 2506 50
4 2642 331
4 2852 124
4 2902 987
4 2908 889
4 2947 650
4 3045 978
4 3214 703
4 3220 908
4 3369 326
4 3398 850
4 3421 329
4 3652 554
4 3778 82
4 3868 17
4 3923 709
4 4048 502
4 4081 9
4 4138 59
4 4503 58
4 4630 512
4 4710 492
4 4740 280
5 29 10
5 135 9
5 153 9
5 177 755
5 263 10
5 425 5
5 556 351
5 770 9
5 864 6
5 1086 575
5 1114 91
5 1154 824
5 1185 978
5 1193 603
5 1250 459
5 1264 973
5 1357 461
5 1421 162
5 1479 635
5 1536 736
5 1662 123
5 1673 335
5 1720 332
5 1731 671
5 2055 832
5 2384 847
5 2507 590
5 2525 359
5 2554 908
5 2611 842
5 2696 531
5 3021 994
5 3112 68
5 3118 244
5 3135 868
5 3311 473
5 3350 992
5 3672 62
5 3828 319
5 3930 887
5 3935 327
5 3989 351
5 4180 12
5 4266 605
5 4729 515
5 4757 835
5 4886 807
6 10 6
6 55 739
6 105 721
6 274 976
6 341 957
6 344 185
6 414 102
6 721 364
6 791 447
6 877 292
6 1019 50
6 1115 199
6 1121 373
6 1130 7
6 1213 379
6 1239 738
6 1324 226
6 1351 22
6 1891 445
6 2206 80
6 2386 195
6 2533 531
6 2867 471
6 3112 737
6 3141 643
6 3157 434
6 3227 9
6 3413 840
6 3434 406
6 3485 349
6 3720 747
6 3813 958
6 3938 410
6 3997 376
6 4219 223
6 4263 755
6 4305 894
6 4528 769
6 4539 725
6 4648 908
6 4671 742
6 4912 509
7 9 7
7 13 585
7 17 5
7 33 373
7 287 975
7 288 544
7 360 448
7 747 362
7 785 584
7 881 745
7 1000 746
7 1423 4
7 1622 390
7 1675 108
7 1723 410
7 1844 89
7 2090 124
7 2122 621
7 2161 456
7 2267 858
7 2886 484
7 2920 303
7 2943 511
7 3500 17
7 3553 441
7 3721 453
7 3749 841
7 3781 372
7 3863 630
7 3940 389
7 3974 811
7 4017 473
7 4349 630
7 4491 737
7 4492 19
7 4671 265
7 4677 199
7 4889 368
8 12 6
8 23 8
8 32 510
8 41 2
8 52 2
8 74 6
8 87 41
8 109 8
8 140 4
8 173 603
8 238 989
8 521 915
8 553 848
8 659 676
8 756 986
8 768 1000
8 773 565
8 775 602
8 796 26
8 805 388
8 836 452
8 842 508
8 912 9
8 1019 165
8 1060 182
8 1198 4
8 1273 903
8 1600 2
8 1626 845
8 1709 721
8 1886 7
8 1895 954
8 2029 106
8 2253 708
8 2282 764
8 2346 7
8 2620 629
8 2692 181
8 2834 42
8 2912 532
8 3060 3
8 3249 370
8 3651 3
8 3724 582
8 3955 1
8 4037 367
8 4146 356
8 4231 352
8 4233 428
8 4261 49
8 4263 120
8 4267 199
8 4362 946
8 4364 862
8 4567 140
8 4632 398
9 31 1
9 49 6
9 160 58
9 254 2
9 309 552
9 328 2
9 338 928
9 405 7
9 424 242
9 535 377
9 550 9
9 665 153
9 1006 701
9 1015 414
9 1161 866
9 1653 712
9 1821 506
9 2043 359
9 2216 532
9 2287 671
9 2449 935
9 2638 744
9 2660 968
9 2805 306
9 3041 766
9 3262 354
9 3350 383
9 3995 500
9 4023 373
9 4342 853
9 4507 805
9 4514 955
9 4640 144
9 4711 263
9 4896 867
10 22 10
10 53 596
10 56 965
10 73 10
10 112 5
10 114 10
10 261 7
10 471 484
10 670 374
10 738 527
10 1075 4
10 1134 549
10 1300 168
10 1387 549
10 1398 378
10 1456 301
10 2085 367
10 2115 472
10 2197 662
10 2257 435
10 2282 912
10 2371 307
10 2428 85
10 2441 632
10 2630 653
10 2760 263
10 2809 1
10 2923 497
10 3019 216
10 3066 6
10 3077 3
10 3093 537
10 3101 389
10 3171 493
10 3448 664
10 3696 468
10 3774 534
10 3982 875
10 4015 424
10 4057 734
10 4429 536
10 4468 450
10 4498 897
10 4620 687
11 18 10
11 19 6
11 39 10
11 57 6
11 150 6
11 184 465
11 295 1
11 311 1
11 391 7
11 403 893
11 539 664
11 695 893
11 707 37
11 753 187
11 830 414
11 849 154
11 936 913
11 1223 4
11 1287 787
11 1342 152
11 1411 83
11 1469 988
11 1606 192
11 1744 627
11 1755 1
11 2483 538
11 2496 420
11 2550 421
11 2562 687
11 2572 289
11 2863 605
11 3100 652
11 3150 435
11 3290 799
11 3359 495
11 3418 430
11 3469 441
11 3747 704
11 4039 870
11 4181 13
11 4246 596
11 4298 937
11 4436 23
11 4609 326
11 4670 344
11 4684 352
11 4901 640
12 76 3
12 78 7
12 193 983
12 307 110
12 354 214
12 378 446
12 384 333
12 668 71
12 747 625
12 780 170
12 803 428
12 950 2
12 1444 839
12 1641 701
12 1684 95
12 1738 640
12 1787 255
12 1790 606
12 1975 371
12 2146 962
12 2567 787
12 2756 8
12 2947 913
12 3254 676
12 3411 540
12 3850 30
12 3963 847
12 3976 48
12 3980 586
12 4587 29
12 4633 334
12 4826 931
12 4843 981
13 15 2
13 168 736
13 777 254
13 1170 954
13 1291 576
13 1431 852
13 2353 11
13 2744 627
13 2971 261
13 2975 110
13 3184 531
13 3284 75
13 3358 993
13 3435 261
13 3587 920
13 3610 723
13 3787 947
13 4526 99
13 4561 696
13 4581 246
13 4972 89
14 30 623
14 50 4
14 71 711
14 110 133
14 173 924
14 207 3
14 263 6
14 338 427
14 408 522
14 582 832
14 633 259
14 641 88
14 750 678
14 855 501
14 911 957
14 1022 2
14 1111 275
14 1184 919
14 1280 902
14 1474 29
14 1566 8
14 1654 114
14 1665 976
14 2041 770
14 2046 6
14 2228 263
14 2230 726
14 2360 994
14 2363 509
14 2382 813
14 2577 399
14 2624 997
14 2699 52
14 2700 418
14 2767 295
14 2901 506
14 2930 958
14 3004 963
14 3054 855
14 3212 372
14 3231 741
14 3386 733
14 3400 376
14 3472 693
14 3615 470
14 3654 480
14 3693 708
14 3766 4
14 3847 230
14 3904 599
14 3905 528
14 4005 325
14 4134 654
14 4292 819
14 4387 145
14 4442 288
14 4505 999
14 4563 693
14 4628 523
14 4710 565
14 4747 826
14 4765 224
14 4876 138
14 4951 709
14 4975 484
15 47 581
15 60 1
15 64 1
15 121 9
15 169 6
15 170 565
15 192 659
15 232 10
15 586 167
15 597 9
15 838 771
15 862 3
15 864 700
15 931 998
15 932 349
15 968 59
15 1120 243
15 1223 183
15 1260 356
15 1280 593
15 1311 322
15 1316 404
15 1346 407
15 1379 413
15 1385 614
15 1508 10
15 1988 449
15 2001 428
15 2017 698
15 2281 401
15 2300 829
15 2390 384
15 2508 571
15 2654 180
15 2844 554
15 2869 3
15 2939 803
15 3221 844
15 3338 699
15 3442 108
15 3511 924
15 3700 788
15 4122 525
15 4153 294
15 4205 458
15 4287 542
15 4429 128
15 4491 882
15 4534 782
15 4561 426
15 4585 243
15 4669 848
15 4879 825
16 20 136
16 35 3
16 48 1
16 91 7
16 98 6
16 136 284
16 171 5
16 219 9
16 297 5
16 314 266
16 674 279
16 811 5
16 823 671
16 836 163
16 889 901
16 903 687
16 951 37
16 1155 795
16 1195 488
16 1253 984
16 1269 116
16 1354 253
16 1442 776
16 1501 437
16 1528 246
16 1742 4
16 1850 555
16 1925 509
16 2252 881
16 2326 783
16 2334 943
16 2387 763
16 2513 586
16 2676 84
16 2701 498
16 2731 139
16 2780 966
16 3112 337
16 3225 453
16 3230 533
16 3519 209
16 3558 896
16 3708 178
16 3725 315
16 3882 263
16 4268 991
16 4306 104
16 4326 149
16 4605 148
16 4848 107
16 4881 198
17 20 8
17 26 1
17 46 4
17 265 664
17 318 818
17 502 1
17 518 483
17 682 28
17 772 193
17 794 226
17 930 727
17 993 466
17 1040 299
17 1109 461
17 1188 742
17 1241 786
17 1425 955
17 1510 748
17 1892 5
17 1921 706
17 2123 283
17 2204 857
17 2225 976
17 2373 900
17 2392 495
17 2518 868
17 2538 815
17 3006 603
17 3275 341
17 3357 338
17 3679 590
17 4306 786
17 4748 971
17 4849 450
17 4872 353
17 4964 166
18 27 4
18 100 9
18 119 10
18 429 859
18 591 485
18 813 682
18 891 2
18 1143 481
18 1420 274
18 1429 506
18 1452 350
18 1563 715
18 1668 271
18 1674 437
18 1726 973
18 1737 654
18 1761 385
18 2236 325
18 2332 766
18 2353 828
18 2474 141
18 2703 960
18 2728 102
18 2969 310
18 2990 63
18 2998 781
18 3226 925
18 3258 791
18 3380 994
18 3827 1
18 4264 851
18 4467 821
18 4527 935
19 24 6
19 80 1
19 139 757
19 168 8
19 419 8
19 479 820
19 482 654
19 522 252
19 578 216
19 603 53
19 731 590
19 946 344
19 955 824
19 1080 9
19 1179 958
19 1182 407
19 1348 135
19 1423 815
19 1466 455
19 1587 10
19 1665 782
19 1672 80
19 1831 469
19 1930 300
19 2063 211
19 2123 150
19 2143 897
19 2320 894
19 2382 115
19 2645 553
19 2687 870
19 2920 725
19 3158 869
19 3211 891
19 3261 56
19 3386 616
19 3449 995
19 3593 540
19 3689 461
19 3801 6
19 3849 357
19 3986 452
19 4052 329
19 4075 295
19 4188 948
19 4268 458
19 4309 961
19 4343 469
19 4517 490
19 4538 374
19 4816 897
19 4853 406
19 4898 602
19 4970 759
20 53 6
20 81 988
20 111 943
20 141 1
20 172 631
20 290 332
20 507 90
20 590 148
20 782 304
20 995 130
20 1086 990
20 1276 791
20 1626 302
20 1776 7
20 2024 807
20 2260 434
20 2301 426
20 2594 229
20 2785 597
20 3325 665
20 3336 94
20 3651 574
20 3728 532
20 4101 398
20 4151 631
20 4184 455
20 4410 430
20 4416 936
20 4775 386
20 4796 917
20 4835 818
20 4997 768
21 30 3
21 33 10
21 48 180
21 249 4
21 252 243
21 306 322
21 340 4
21 346 1
21 538 6
21 601 245
21 682 166
21 749 9
21 964 41
21 983 208
21 1101 484
21 1175 9
21 1303 472
21 1498 1
21 1503 682
21 1611 30
21 1612 2
21 1639 177
21 1723 969
21 1891 760
21 1935 447
21 2005 4
21 2330 642
21 2364 576
21 2610 436
21 2745 142
21 2917 677
21 3020 666
21 3023 305
21 3333 993
21 3354 402
21 3505 4
21 3709 140
21 3737 176
21 3834 525
21 3853 883
21 3928 810
21 4025 149
21 4107 434
21 4184 178
21 4189 494
21 4250 226
21 4570 278
21 4707 165
21 4748 102
21 4800 188
21 4982 965
22 175 4
22 310 70
22 527 65
22 622 778
22 814 789
22 830 589
22 953 871
22 1045 3
22 1173 688
22 1239 981
22 1886 833
22 1922 879
22 2338 389
22 2362 914
22 2498 99
22 2611 4
22 2635 950
22 2741 555
22 2769 689
22 2869 894
22 3050 930
22 3072 487
22 3159 773
22 3239 810
22 3353 286
22 3625 927
22 3873 470
22 4064 879
22 4261 293
22 4387 10
22 4467 20
22 4607 772
22 4695 724
22 4727 930
22 4861 602
23 53 365
23 70 21
23 75 4
23 146 916
23 454 5
23 475 2
23 504 482
23 528 818
23 1281 510
23 1596 958
23 1640 850
23 1679 341
23 1844 151
23 2001 544
23 2005 370
23 2186 744
23 2607 436
23 2664 179
23 2688 515
23 2746 820
23 2918 684
23 3043 5
23 3224 934
23 3258 988
23 3280 889
23 3299 769
23 3348 777
23 3471 115
23 3816 194
23 3843 99
23 3907 120
23 3934 545
23 4018 656
23 4082 55
23 4178 737
23 4257 805
23 4306 7
23 4395 831
23 4428 17
23 4579 673
23 4664 540
23 4740 693
23 4798 804
23 4954 83
24 34 5
24 62 936
24 151 3
24 181 9
24 372 730
24 488 421
24 504 4
24 584 990
24 593 928
24 895 377
24 913 278
24 960 8
24 1166 203
24 1273 830
24 1553 221
24 1603 774
24 1762 483
24 1808 861
24 2132 237
24 2160 106
24 2178 276
24 2616 283
24 2904 667
24 3191 974
24 3317 934
24 3348 532
24 3432 695
24 3447 695
24 3994 791
24 4207 956
24 4263 699
24 4524 279
24 4540 37
24 4693 254
24 4893 197
25 51 9
25 62 3
25 97 5
25 103 9
25 107 381
25 116 336
25 234 277
25 346 93
25 370 921
25 371 5
25 429 516
25 440 7
25 482 2
25 509 980
25 511 1
25 530 391
25 654 389
25 745 545
25 761 930
25 813 361
25 859 735
25 902 126
25 1025 166
25 1135 963
25 1499 531
25 1750 388
25 1855 998
25 1867 2
25 2216 314
25 2377 404
25 2407 708
25 2417 290
25 2423 4
25 2455 6
25 2465 321
25 2492 445
25 2612 543
25 2628 341
25 2638 112
25 2684 348
25 2979 7
25 2987 784
25 3433 540
25 3575 218
25 3648 668
25 3680 96
25 3854 569
25 3945 287
25 4092 161
25 4209 387
25 4294 156
25 4319 310
25 4402 375
25 4449 604
25 4724 246
25 4895 292
25 4925 583
25 4965 950
26 32 4
26 42 9
26 45 5
26 109 554
26 111 153
26 280 982
26 438 817
26 667 754
26 826 166
26 1196 5
26 1466 923
26 1743 99
26 1824 348
26 1857 299
26 2230 661
26 2500 858
26 3075 942
26 3104 20
26 3327 438
26 3342 464
26 3441 133
26 3442 130
26 3675 513
26 3773 671
26 3879 553
26 3885 40
26 4080 642
26 4112 798
26 4145 626
26 4146 660
26 4664 997
26 4871 230
26 4978 389
27 37 10
27 140 402
27 282 380
27 490 53
27 513 361
27 627 380
27 651 216
27 793 876
27 938 278
27 1014 8
27 1082 386
27 1120 274
27 1139 426
27 1146 690
27 1160 513
27 1249 4
27 1250 354
27 1292 268
27 1307 18
27 1433 128
27 1492 10
27 1610 5
27 1707 38
27 1752 402
27 1849 647
27 2046 431
27 2256 517
27 2321 10
27 2471 595
27 2520 335
27 2734 406
27 3007 107
27 3190 253
27 3480 737
27 3581 344
27 3730 832
27 3861 97
27 4031 449
27 4050 709
27 4067 472
27 4327 570
27 4990 644
28 40 4
28 54 7
28 130 10
28 287 250
28 322 149
28 439 449
28 467 976
28 512 8
28 555 346
28 604 1
28 708 977
28 973 947
28 986 485
28 1043 365
28 1499 745
28 1536 887
28 1555 6
28 1561 339
28 1643 533
28 1660 859
28 1816 93
28 2190 1
28 2308 44
28 2366 5
28 2448 311
28 2763 209
28 2796 555
28 2844 9
28 3443 978
28 3504 446
28 3630 300
28 3809 9
28 4420 149
28 4725 264
28 4856 289
28 4952 770
29 35 545
29 63 7
29 113 609
29 165 586
29 384 767
29 572 849
29 627 998
29 882 336
29 960 7
29 1009 884
29 1056 905
29 1117 61
29 1206 954
29 1591 535
29 1700 640
29 1800 926
29 2014 205
29 2038 224
29 2421 839
29 2587 194
29 2651 179
29 2782 334
29 2809 328
29 2888 36
29 3004 175
29 3069 252
29 3144 152
29 3382 514
29 3392 46
29 3806 619
29 3818 638
29 3864 70
29 3897 925
29 3965 316
29 4112 2
29 4293 185
29 4299 975
29 4809 689
29 4858 282
29 4861 238
29 4998 952
30 38 4
30 102 8
30 127 891
30 135 836
30 192 991
30 193 2
30 785 992
30 951 8
30 1040 2
30 1309 1
30 1427 1
30 1435 95
30 1915 38
30 1928 29
30 2033 142
30 2244 782
30 2284 924
30 2304 9
30 2307 775
30 2343 274
30 2372 1
30 2384 394
30 2423 615
30 2667 528
30 2708 76
30 2884 286
30 2965 706
30 2966 877
30 3072 228
30 3231 195
30 3321 631
30 3466 224
30 3517 754
30 3631 83
30 3642 365
30 3726 951
30 4220 111
30 4574 447
30 4801 976
30 4816 970
31 84 2
31 110 3
31 181 287
31 190 688
31 390 527
31 453 156
31 458 10
31 515 723
31 568 89
31 1004 5
31 1089 10
31 1422 976
31 1611 912
31 1882 671
31 1968 440
31 2156 783
31 2187 269
31 2194 5
31 2266 83
31 2287 723
31 2333 478
31 2370 668
31 2521 3
31 2675 358
31 2678 802
31 2806 735
31 2879 288
31 2900 739
31 2932 348
31 2946 352
31 3094 869
31 3240 766
31 3373 30
31 3444 974
31 3607 625
31 3738 108
31 3823 228
31 3892 503
31 4005 4
31 4152 226
31 4571 582
31 4675 173
31 4755 668
31 4812 545
32 96 296
32 105 595
32 210 686
32 246 518
32 282 2
32 443 4
32 640 95
32 942 775
32 1032 1
32 1230 484
32 1307 64
32 1462 392
32 1681 983
32 1855 397
32 1889 795
32 1934 860
32 2158 75
32 2328 855
32 2329 463
32 2550 130
32 2604 832
32 2632 437
32 2679 727
32 2786 315
32 2999 7
32 3039 76
32 3503 249
32 3532 293
32 3548 853
32 3621 190
32 3774 726
32 4107 303
32 4311 641
32 4409 112
32 4429 808
32 4469 173
32 4722 59
32 4793 632
33 43 3
33 56 4
33 64 651
33 184 69
33 223 133
33 234 873
33 257 779
33 258 9
33 389 3
33 732 667
33 736 624
33 790 1
33 870 711
33 1016 698
33 1292 367
33 1295 2
33 1549 198
33 1626 937
33 1694 604
33 1783 461
33 2020 695
33 2285 122
33 2353 503
33 2439 643
33 2497 337
33 2503 438
33 2600 158
33 2640 209
33 2694 286
33 2976 154
33 3097 458
33 3620 392
33 3806 328
33 3954 63
33 4683 544
33 4717 19
33 4720 595
33 4734 889
34 73 317
34 78 840
34 107 2
34 117 3
34 128 7
34 264 945
34 286 606
34 351 5
34 486 418
34 504 6
34 555 31
34 559 457
34 893 39
34 957 845
34 1150 8
34 1184 353
34 1344 796
34 1360 4
34 1396 178
34 1420 85
34 1432 8
34 1442 489
34 1497 875
34 1585 159
34 1627 906
34 1644 713
34 1708 501
34 1840 606
34 1901 332
34 1980 184
34 2154 885
34 2311 790
34 2447 909
34 2452 103
34 2693 365
34 2767 296
34 2810 894
34 3612 371
34 3673 988
34 3812 839
34 3819 867
34 4037 1
34 4041 337
34 4100 835
34 4136 200
34 4152 529
34 4319 276
34 4597 552
34 4621 900
34 4736 551
34 4790 172
34 4900 900
35 83 2
35 147 418
35 160 7
35 196 6
35 229 8
35 306 604
35 463 3
35 518 5
35 783 953
35 897 241
35 1034 43
35 1054 773
35 1218 576
35 1479 803
35 1531 4
35 1619 540
35 1639 722
35 1682 37
35 1797 688
35 1820 605
35 1888 538
35 2028 540
35 2145 7
35 2177 733
35 2695 452
35 2717 656
35 2851 47
35 3039 994
35 3045 451
35 3255 240
35 3546 132
35 3892 931
35 4099 67
35 4123 149
35 4174 921
35 4511 799
35 4537 319
35 4866 804
35 4901 691
36 59 5
36 80 267
36 133 2
36 356 3
36 368 802
36 560 45
36 576 261
36 598 843
36 664 85
36 829 180
36 961 47
36 1367 921
36 1517 7
36 1520 977
36 1554 7
36 1579 278
36 1636 871
36 1691 408
36 1718 45
36 1854 481
36 1950 893
36 1958 627
36 2099 204
36 2263 139
36 2313 64
36 2374 933
36 2494 479
36 2569 77
36 2648 694
36 2778 988
36 2840 187
36 2865 961
36 3014 781
36 3088 464
36 3089 796
36 3091 4
36 3105 195
36 3107 942
36 3144 769
36 3257 852
36 3358 335
36 3576 469
36 3713 594
36 3820 955
36 4021 284
36 4091 39
36 4239 373
36 4383 302
36 4402 295
36 4413 805
36 4527 50
36 4958 338
36 4970 492
36 4983 619
37 70 3
37 99 5
37 312 35
37 526 8
37 570 4
37 771 4
37 777 662
37 1177 9
37 1486 966
37 1615 149
37 1788 828
37 1794 608
37 1910 751
37 1923 750
37 1978 733
37 2012 578
37 2015 88
37 2130 503
37 2179 405
37 2223 399
37 2339 712
37 2396 840
37 2579 1000
37 2606 334
37 2609 804
37 2642 118
37 2680 486
37 2854 370
37 3455 595
37 3563 156
37 3700 802
37 3906 587
37 4000 212
37 4180 116
37 4307 352
37 4500 663
37 4610 973
37 4708 83
37 4724 591
37 4733 25
37 4973 7
38 67 9
38 223 445
38 271 29
38 322 770
38 414 493
38 910 388
38 1066 542
38 1258 159
38 1276 257
38 1456 270
38 1489 887
38 1574 795
38 1604 848
38 1783 790
38 1792 977
38 1880 513
38 1970 313
38 2049 171
38 2396 686
38 2548 747
38 2638 748
38 3085 10
38 3269 809
38 3374 254
38 3458 673
38 3654 177
38 3881 531
38 3975 918
38 4095 789
38 4370 845
38 4519 781
38 4721 270
39 44 9
39 78 473
39 356 688
39 711 43
39 715 2
39 837 3
39 872 4
39 971 590
39 1445 984
39 1511 86
39 1520 221
39 1532 300
39 1694 572
39 2151 107
39 2219 92
39 2302 803
39 2513 886
39 2536 21
39 2546 776
39 2628 606
39 2806 194
39 2851 677
39 2958 6
39 2974 9
39 3074 64
39 3146 361
39 3313 862
39 3439 396
39 3545 482
39 3734 114
39 4010 655
39 4069 445
39 4320 144
39 4337 938
39 4522 512
39 4551 107
39 4767 284
39 4960 226
40 53 832
40 122 8
40 192 2
40 234 7
40 256 672
40 605 284
40 922 32
40 1107 568
40 1400 857
40 1435 299
40 1487 233
40 1818 237
40 1991 891
40 2361 703
40 2472 32
40 2505 398
40 2589 779
40 2615 697
40 2692 759
40 2940 212
40 3030 208
40 3223 444
40 3313 780
40 3331 3
40 3485 603
40 3537 5
40 3749 726
40 3813 983
40 3997 355
40 4156 441
40 4342 752
40 4376 694
40 4636 270
40 4784 875
40 4795 608
40 4812 928
40 4847 161
40 4898 214
41 65 2
41 100 401
41 388 176
41 539 932
41 541 7
41 614 140
41 687 712
41 1008 960
41 1159 428
41 1238 9
41 1297 867
41 1442 370
41 1613 12
41 1751 808
41 1984 25
41 2233 9
41 2304 481
41 2434 4
41 3227 558
41 3241 942
41 3262 845
41 3280 200
41 3442 902
41 3484 958
41 3610 274
41 3809 871
41 4318 594
41 4322 9
41 4336 242
41 4526 505
41 4854 127
41 4990 652
42 104 472
42 162 998
42 214 1
42 372 474
42 473 540
42 719 70
42 746 93
42 749 976
42 764 143
42 980 2
42 1036 464
42 1429 903
42 1497 47
42 1539 557
42 2355 372
42 2497 200
42 2625 185
42 2855 9
42 2982 732
42 3102 115
42 3217 220
42 3218 905
42 3256 26
42 3317 478
42 3791 165
42 3858 221
42 4159 832
42 4248 915
42 4488 678
43 111 6
43 137 355
43 183 865
43 230 225
43 487 628
43 543 580
43 589 207
43 645 781
43 856 9
43 1284 314
43 1288 118
43 1354 376
43 1575 154
43 1791 989
43 1809 177
43 1920 681
43 2006 181
43 2051 715
43 2096 580
43 2321 675
43 2395 321
43 2515 207
43 2587 593
43 2700 379
43 2913 256
43 2926 624
43 2941 713
43 2955 536
43 3122 538
43 3128 34
43 3376 440
43 3657 747
43 3755 910
43 4383 897
43 4446 855
43 4501 305
43 4606 970
43 4672 461
43 4693 58
43 4726 786
43 4910 709
43 4920 632
43 4999 353
44 321 679
44 379 5
44 466 58
44 586 168
44 734 286
44 752 670
44 780 498
44 838 855
44 986 159
44 1029 926
44 1229 987
44 1290 52
44 1322 356
44 1616 379
44 1720 626
44 1791 411
44 1967 832
44 2358 9
44 2614 265
44 2620 577
44 2630 824
44 2657 273
44 2698 547
44 2715 480
44 2999 864
44 3042 53
44 3101 564
44 3200 669
44 3291 373
44 3641 29
44 3992 345
44 4091 675
44 4112 941
44 4149 601
44 4198 330
44 4346 507
44 4429 175
44 4564 234
44 4909 694
44 4993 826
45 58 5
45 88 4
45 108 146
45 357 420
45 368 295
45 588 7
45 591 664
45 814 162
45 882 442
45 1019 462
45 1154 766
45 1180 504
45 1325 3
45 1468 371
45 1544 888
45 1591 481
45 1852 339
45 2135 88
45 2205 981
45 2349 676
45 2536 843
45 2592 324
45 2953 184
45 3323 8
45 3602 972
45 3615 282
45 3827 973
45 3893 819
45 4030 96
45 4037 80
45 4230 758
45 4306 526
45 4892 147
45 4985 173
46 72 295
46 134 796
46 373 511
46 518 419
46 541 9
46 609 9
46 610 8
46 630 372
46 870 582
46 1010 5
46 1026 277
46 1254 300
46 1371 712
46 1389 32
46 1569 304
46 1642 649
46 1677 509
46 2300 827
46 2977 982
46 3005 749
46 3294 537
46 3322 416
46 3432 405
46 3713 576
46 3846 100
46 3877 980
46 4028 441
46 4125 614
46 4367 705
46 4464 349
46 4776 533
46 4805 960
46 4973 220
47 106 809
47 109 787
47 116 777
47 172 649
47 176 9
47 245 7
47 383 9
47 419 214
47 423 893
47 451 865
47 808 9
47 946 476
47 1135 938
47 1361 544
47 1471 189
47 1598 5
47 1670 777
47 1687 846
47 1780 990
47 2073 720
47 2099 9
47 2100 767
47 2103 980
47 2699 611
47 2706 687
47 2746 552
47 2756 666
47 2787 9
47 2790 799
47 2792 990
47 2834 820
47 2844 880
47 2921 810
47 2988 19
47 3056 895
47 3097 385
47 3138 461
47 3145 680
47 3324 818
47 3448 445
47 3465 622
47 3951 853
47 3979 519
47 4013 531
47 4501 6
47 4924 770
48 71 841
48 126 10
48 291 173
48 307 748
48 313 532
48 403 6
48 426 721
48 742 85
48 835 380
48 1098 10
48 1129 417
48 1152 446
48 1327 463
48 1419 662
48 1920 99
48 2063 3
48 2207 663
48 2310 825
48 2361 294
48 2551 320
48 2646 962
48 2865 543
48 2946 291
48 3076 932
48 3110 982
48 3111 308
48 3257 8
48 3359 163
48 3363 162
48 3427 253
48 3466 602
48 3831 642
48 4158 374
48 4361 881
48 4484 871
48 4579 845
48 4581 385
48 4594 444
48 4644 1
48 4830 115
49 61 9
49 72 2
49 123 8
49 164 852
49 250 70
49 315 690
49 457 9
49 463 558
49 497 112
49 505 412
49 683 6
49 746 492
49 819 4
49 847 477
49 880 807
49 917 579
49 1076 976
49 1168 745
49 1535 822
49 1572 28
49 1605 604
49 1626 298
49 1739 226
